Rule,Confidence
"66, 59, 63 => 81, 69",0.7971516551193225
"66, 81, 69, 63 => 59",0.9079351161771153
"59, 81, 69, 63 => 66",0.697541259683395
"66, 81, 69, 59 => 63",0.7351792687255946
"66, 81, 59, 63 => 69",0.9000434593654932
"66, 69, 59, 63 => 81",0.8876982426060867
"62 => 4, 79, 59, 48",0.3447577504284156
"4 => 79, 59, 62, 48",0.45404185473943376
"79, 62 => 4, 59, 48",0.4694526941026729
"62, 48 => 4, 79, 59",0.511913023363405
"4, 62 => 79, 59, 48",0.6518409425625921
"59, 62 => 4, 79, 48",0.47550494198538895
"79, 48 => 4, 59, 62",0.43121590023382694
"4, 79 => 59, 62, 48",0.606135305395782
"79, 59 => 4, 62, 48",0.39524915163422036
"4, 48 => 79, 59, 62",0.6480234260614934
"59, 48 => 4, 79, 62",0.45998752858033676
"4, 59 => 79, 62, 48",0.6051408258135084
"79, 62, 48 => 4, 59",0.6370178468624064
"4, 79, 62 => 59, 48",0.780324400564175
"79, 59, 62 => 4, 48",0.5722782518748384
"4, 62, 48 => 79, 59",0.8100292825768668
"59, 62, 48 => 4, 79",0.6279795686719637
"4, 59, 62 => 79, 48",0.7519537886510363
"4, 79, 48 => 59, 62",0.7878248487006052
"79, 59, 48 => 4, 62",0.5659846547314578
"4, 79, 59 => 62, 48",0.7086135126480948
"4, 59, 48 => 79, 62",0.7607425232038502
"4, 79, 62, 48 => 59",0.9369178662150719
"79, 59, 62, 48 => 4",0.7303630363036303
"4, 79, 59, 62 => 48",0.8551004636785162
"4, 59, 62, 48 => 79",0.8945028294260308
"4, 79, 59, 48 => 62",0.8692065985860172
"18 => 59, 81, 69, 63",0.39235841737781224
"63 => 59, 81, 69, 18",0.32029765674477517
"81, 18 => 59, 69, 63",0.5065097646469705
"81, 69 => 59, 63, 18",0.35103244837758113
"81, 63 => 59, 69, 18",0.40500500500500497
"81, 59 => 69, 63, 18",0.3435218203430124
"69, 18 => 81, 59, 63",0.5406199893105291
"63, 18 => 59, 81, 69",0.6880952380952381
"59, 18 => 81, 69, 63",0.5539430449069003
"69, 63 => 81, 59, 18",0.4878225223052809
"59, 69 => 81, 63, 18",0.37616214206024545
"59, 63 => 81, 69, 18",0.4842029679272379
"81, 69, 18 => 59, 63",0.6416111639708214
"81, 63, 18 => 59, 69",0.7886939571150098
"81, 59, 18 => 69, 63",0.6492297817715018
"81, 69, 63 => 59, 18",0.5755334281650071
"59, 81, 69 => 63, 18",0.4569686017619155
"81, 59, 63 => 69, 18",0.5611650485436893
"69, 63, 18 => 81, 59",0.8150684931506849
"59, 69, 18 => 81, 63",0.6412044374009509
"59, 63, 18 => 81, 69",0.8200243210376975
"59, 69, 63 => 81, 18",0.5972837319161499
"81, 69, 63, 18 => 59",0.916213768115942
"59, 81, 69, 18 => 63",0.737782640408461
"59, 81, 63, 18 => 69",0.9137308039747064
"59, 81, 69, 63 => 18",0.6813742000673627
"59, 69, 63, 18 => 81",0.9059561128526645
"62 => 59, 81, 76, 55",0.33650101261878795
"55 => 59, 81, 76, 62",0.4383116883116883
"76 => 81, 59, 62, 55",0.3226288274831964
"81, 62 => 76, 59, 55",0.42670881074674044
"81, 55 => 76, 59, 62",0.5619146722164412
"81, 76 => 59, 62, 55",0.4149058778332693
"81, 59 => 76, 62, 55",0.36678553234844624
"62, 55 => 59, 81, 76",0.6284550480069828
"76, 62 => 81, 59, 55",0.544492059490799
"59, 62 => 81, 76, 55",0.4641168886978943
"76, 55 => 81, 59, 62",0.6733167082294265
"59, 55 => 81, 76, 62",0.5601659751037344
"76, 59 => 81, 62, 55",0.46461604646160465
"81, 62, 55 => 76, 59",0.7466297960594538
"81, 76, 62 => 59, 55",0.6280895609188717
"81, 59, 62 => 76, 55",0.5457301667508843
"81, 76, 55 => 59, 62",0.7880335643925575
"81, 59, 55 => 76, 62",0.6737367436057392
"59, 81, 76 => 62, 55",0.547112462006079
"76, 62, 55 => 81, 59",0.8359133126934984
"59, 62, 55 => 81, 76",0.7164179104477613
"76, 59, 62 => 81, 55",0.6352941176470588
"76, 59, 55 => 81, 62",0.7544533705902898
"81, 76, 62, 55 => 59",0.9457092819614711
"81, 59, 62, 55 => 76",0.8272692454998084
"59, 81, 76, 62 => 55",0.7152317880794702
"59, 81, 76, 55 => 62",0.86158755484643
"76, 59, 62, 55 => 81",0.8977556109725686
"62 => 59, 79, 76, 63",0.3326063249727372
"63 => 59, 79, 76, 62",0.33803039898670045
"76 => 79, 59, 62, 63",0.3188946975354742
"79, 62 => 76, 59, 63",0.45290623674162067
"62, 63 => 59, 79, 76",0.5600734522560337
"76, 62 => 79, 59, 63",0.5381900680615074
"59, 62 => 79, 76, 63",0.45874516544907606
"79, 63 => 76, 59, 62",0.48085585585585583
"79, 76 => 59, 62, 63",0.4475890985324948
"79, 59 => 76, 62, 63",0.38131809251652077
"76, 63 => 79, 59, 62",0.5894533406957482
"59, 63 => 79, 76, 62",0.5110100526567736
"76, 59 => 79, 62, 63",0.4592385459238546
"79, 62, 63 => 76, 59",0.6884875846501128
"79, 76, 62 => 59, 63",0.6509146341463414
"79, 59, 62 => 76, 63",0.552107576933023
"76, 62, 63 => 79, 59",0.7993260950954698
"59, 62, 63 => 79, 76",0.6952132855747314
"76, 59, 62 => 79, 63",0.6279411764705882
"79, 76, 63 => 59, 62",0.715962441314554
"79, 59, 63 => 76, 62",0.619199535962877
"59, 79, 76 => 62, 63",0.5596330275229358
"76, 59, 63 => 79, 62",0.7130928523714095
"79, 76, 62, 63 => 59",0.9214501510574018
"79, 59, 62, 63 => 76",0.7957510249720462
"59, 79, 76, 62 => 63",0.725203804347826
"76, 59, 62, 63 => 79",0.8929318276871602
"59, 79, 76, 63 => 62",0.8221024258760108
"59 => 4, 81, 60, 79",0.3167288225892382
"4 => 60, 81, 59, 79",0.48789495281083306
"81, 59 => 4, 79, 60",0.40380370181694686
"79, 59 => 4, 81, 60",0.4247186997678157
"4, 59 => 81, 60, 79",0.6502597757724912
"60, 59 => 4, 81, 79",0.4399629972247919
"81, 79 => 4, 59, 60",0.3522441119834099
"4, 81 => 60, 79, 59",0.6168612191958496
"81, 60 => 4, 79, 59",0.3556153731120084
"4, 79 => 60, 81, 59",0.6513284031772117
"79, 60 => 4, 81, 59",0.39118276032242144
"4, 60 => 81, 59, 79",0.6862914862914864
"81, 59, 79 => 4, 60",0.5079026057240495
"4, 81, 59 => 79, 60",0.7522935779816514
"60, 81, 59 => 4, 79",0.5283270384359031
"4, 79, 59 => 81, 60",0.7614473262888248
"60, 79, 59 => 4, 81",0.5409463148316652
"4, 59, 60 => 81, 79",0.8055555555555556
"4, 81, 79 => 60, 59",0.7546810536337671
"81, 60, 79 => 4, 59",0.479725640508372
"4, 81, 60 => 79, 59",0.7918747918747919
"4, 79, 60 => 81, 59",0.8091187478734264
"4, 81, 59, 79 => 60",0.8575549945906961
"60, 81, 59, 79 => 4",0.6259541984732825
"4, 81, 59, 60 => 79",0.9048706240487063
"4, 79, 59, 60 => 81",0.9048706240487063
"4, 81, 60, 79 => 59",0.9076335877862596
"51 => 66, 69, 62, 48",0.3935675776166574
"62 => 66, 51, 69, 48",0.3298021498675806
"66 => 51, 69, 62, 48",0.41722506897910916
"51, 62 => 66, 69, 48",0.5642324093816631
"51, 69 => 66, 62, 48",0.4957845433255269
"51, 48 => 66, 69, 62",0.5447761194029851
"66, 51 => 69, 62, 48",0.6521873074553296
"69, 62 => 66, 51, 48",0.4460598398651496
"62, 48 => 66, 51, 69",0.48970622253065
"66, 62 => 51, 69, 48",0.5851299060254284
"69, 48 => 66, 51, 62",0.4313365933170334
"66, 69 => 51, 62, 48",0.5440760729889488
"66, 48 => 51, 69, 62",0.5905160390516039
"51, 69, 62 => 66, 48",0.6330741626794258
"51, 62, 48 => 66, 69",0.7035559986706547
"66, 51, 62 => 69, 48",0.7931809666541776
"51, 69, 48 => 66, 62",0.6357357357357357
"66, 51, 69 => 62, 48",0.73686042464323
"66, 51, 48 => 69, 62",0.8040258260539308
"69, 62, 48 => 66, 51",0.5885460105643592
"66, 69, 62 => 51, 48",0.6770067157019507
"66, 62, 48 => 51, 69",0.7499114417286573
"66, 69, 48 => 51, 62",0.7026219714570197
"51, 69, 62, 48 => 66",0.7692587209302326
"66, 51, 69, 62 => 48",0.857085020242915
"66, 51, 62, 48 => 69",0.939636040834443
"66, 51, 69, 48 => 62",0.8831873174801835
"66, 69, 62, 48 => 51",0.8311739301138593
"62 => 59, 79, 69, 75",0.3184296619411123
"75 => 59, 79, 69, 62",0.41151600563720553
"62, 75 => 59, 79, 69",0.6829268292682927
"79, 62 => 59, 69, 75",0.4336020364870598
"69, 62 => 79, 59, 75",0.43067846607669613
"59, 62 => 79, 69, 75",0.43919209282337773
"79, 75 => 59, 69, 62",0.5795293450524525
"69, 75 => 79, 59, 62",0.6357698289269051
"59, 75 => 79, 69, 62",0.6105137395459975
"79, 69 => 59, 62, 75",0.372992700729927
"79, 59 => 69, 62, 75",0.3650651902125379
"59, 69 => 79, 62, 75",0.38006693938267017
"79, 62, 75 => 59, 69",0.8136942675159236
"69, 62, 75 => 79, 59",0.8208835341365462
"59, 62, 75 => 79, 69",0.7975029262582911
"79, 69, 62 => 59, 75",0.5315994798439532
"79, 59, 62 => 69, 75",0.5285751228342385
"59, 69, 62 => 79, 75",0.5149911816578483
"79, 69, 75 => 59, 62",0.7559171597633135
"79, 59, 75 => 69, 62",0.7202255109231853
"59, 69, 75 => 79, 62",0.7525773195876287
"59, 79, 69 => 62, 75",0.4679487179487179
"79, 69, 62, 75 => 59",0.9337597076290542
"79, 59, 62, 75 => 69",0.8976723759332454
"59, 69, 62, 75 => 79",0.9024282560706401
"59, 79, 69, 62 => 75",0.6036621382161843
"59, 79, 69, 75 => 62",0.8481327800829875
"62 => 59, 81, 60, 76",0.39975073999065275
"76 => 59, 81, 60, 62",0.3832710978342046
"59 => 81, 60, 62, 76",0.3417687799680341
"81, 60 => 76, 59, 62",0.3837296246448333
"60, 62 => 59, 81, 76",0.5589196253539535
"76, 60 => 81, 59, 62",0.5560130010834237
"59, 60 => 81, 76, 62",0.474745605920444
"81, 62 => 59, 76, 60",0.5069142631371
"81, 76 => 59, 60, 62",0.49289281598155976
"81, 59 => 76, 60, 62",0.4357276277806079
"76, 62 => 59, 81, 60",0.6468364003024956
"59, 62 => 81, 60, 76",0.5513536742587022
"76, 59 => 81, 60, 62",0.5519466551946656
"81, 60, 62 => 76, 59",0.6608292557301055
"81, 60, 76 => 59, 62",0.6567699001791657
"59, 81, 60 => 76, 62",0.5700955343257054
"76, 60, 62 => 81, 59",0.8127969591384225
"59, 60, 62 => 81, 76",0.6883047210300429
"59, 76, 60 => 81, 62",0.7012845039628314
"81, 76, 62 => 59, 60",0.7461471357952894
"81, 59, 62 => 76, 60",0.6483072258716523
"59, 81, 76 => 60, 62",0.6499493414387031
"76, 59, 62 => 81, 60",0.7547058823529411
"81, 60, 62, 76 => 59",0.9102518623625399
"59, 81, 60, 62 => 76",0.7871165644171779
"59, 81, 60, 76 => 62",0.7944272445820433
"59, 76, 60, 62 => 81",0.9070342877341817
"59, 81, 76, 62 => 60",0.8496688741721854
"62 => 81, 59, 48, 47",0.3388378252064184
"47 => 81, 59, 62, 48",0.3221267772511848
"81, 62 => 59, 48, 47",0.4296720663769261
"81, 47 => 59, 62, 48",0.46306152863529915
"81, 48 => 59, 62, 47",0.39668064927959146
"81, 59 => 62, 48, 47",0.369332654100866
"62, 47 => 81, 59, 48",0.6018262313226342
"62, 48 => 81, 59, 47",0.5031228313671061
"59, 62 => 81, 48, 47",0.4673399226471852
"48, 47 => 81, 59, 62",0.5380999505195447
"59, 47 => 81, 62, 48",0.4994259471871412
"59, 48 => 81, 62, 47",0.452088962793598
"81, 62, 47 => 59, 48",0.7209148160424262
"81, 62, 48 => 59, 47",0.6094144017932194
"81, 59, 62 => 48, 47",0.5495199595755431
"81, 48, 47 => 59, 62",0.702746365105008
"81, 59, 47 => 62, 48",0.6182490051165435
"81, 59, 48 => 62, 47",0.5509118541033434
"62, 48, 47 => 81, 59",0.7874728457639392
"59, 62, 47 => 81, 48",0.7054816736944534
"59, 62, 48 => 81, 47",0.6171963677639046
"59, 48, 47 => 81, 62",0.6841774142812205
"81, 62, 48, 47 => 59",0.9227831989817564
"81, 59, 62, 47 => 48",0.8173618940248026
"81, 59, 62, 48 => 47",0.7117146596858639
"81, 59, 48, 47 => 62",0.8226172465960665
"59, 62, 48, 47 => 81",0.8759565042287555
"18 => 59, 79, 60, 69",0.4470519782777347
"69 => 59, 79, 60, 18",0.30525758177724804
"59 => 79, 60, 69, 18",0.3070058604155568
"60, 18 => 59, 79, 69",0.6456582633053222
"79, 60 => 59, 69, 18",0.3791742062839283
"60, 69 => 79, 59, 18",0.4330264888220928
"59, 60 => 79, 69, 18",0.42645698427382056
"79, 18 => 59, 60, 69",0.6284078516902945
"69, 18 => 59, 79, 60",0.6159807589524319
"59, 18 => 79, 60, 69",0.6311610076670318
"79, 69 => 59, 60, 18",0.42062043795620446
"79, 59 => 60, 69, 18",0.41168065726022507
"59, 69 => 79, 60, 18",0.42859799181851993
"79, 60, 18 => 59, 69",0.7953761214630781
"60, 69, 18 => 79, 59",0.7891133173570696
"59, 60, 18 => 79, 69",0.7931865106675843
"79, 60, 69 => 59, 18",0.5432477020975726
"59, 79, 60 => 69, 18",0.5243403093721565
"59, 60, 69 => 79, 18",0.5463379947854942
"79, 69, 18 => 59, 60",0.7604750907291323
"79, 59, 18 => 60, 69",0.7587228439763003
"59, 69, 18 => 79, 60",0.7305863708399366
"59, 79, 69 => 60, 18",0.5277014652014652
"79, 60, 69, 18 => 59",0.9168655529037391
"59, 79, 60, 18 => 69",0.9103475513428121
"59, 60, 69, 18 => 79",0.8882466281310213
"59, 79, 60, 69 => 18",0.6408117876007785
"59, 79, 69, 18 => 60",0.8505535055350555
"51 => 81, 59, 62, 47",0.3827849042572969
"62 => 51, 59, 81, 47",0.32076647452874274
"47 => 51, 59, 62, 81",0.30494668246445494
"51, 81 => 59, 62, 47",0.4819756554307116
"51, 62 => 81, 59, 47",0.548773987206823
"51, 47 => 81, 59, 62",0.6378562577447335
"51, 59 => 81, 62, 47",0.4916427889207258
"81, 62 => 51, 59, 47",0.4067562228368234
"81, 47 => 51, 59, 62",0.43836491377474984
"81, 59 => 51, 62, 47",0.3496349125488198
"62, 47 => 51, 59, 81",0.5697288323187604
"59, 62 => 51, 81, 47",0.44241512677266864
"59, 47 => 51, 62, 81",0.47278989667049365
"51, 62, 81 => 59, 47",0.6458594730238394
"51, 81, 47 => 59, 62",0.7755178907721281
"51, 59, 81 => 62, 47",0.5871114913031081
"51, 62, 47 => 81, 59",0.8173878523223502
"51, 59, 62 => 81, 47",0.6283185840707964
"51, 59, 47 => 81, 62",0.7309194178203763
"81, 62, 47 => 51, 59",0.6824660258534968
"81, 59, 62 => 51, 47",0.5202122283981808
"81, 59, 47 => 51, 62",0.5852757248436612
"59, 62, 47 => 51, 81",0.6678559844307492
"51, 62, 81, 47 => 59",0.9393248175182481
"51, 59, 62, 81 => 47",0.7214435879467413
"51, 59, 81, 47 => 62",0.8582742809503959
"51, 59, 62, 47 => 81",0.8848302535453373
"81, 59, 62, 47 => 51",0.7737692596768132
"18 => 4, 81, 69, 59",0.4010861132660978
"4 => 59, 81, 69, 18",0.4242921624948708
"81, 18 => 4, 69, 59",0.5177766649974963
"81, 69 => 4, 59, 18",0.3588408814853375
"4, 81 => 59, 69, 18",0.5364461738002595
"81, 59 => 4, 69, 18",0.3511631856002717
"69, 18 => 4, 81, 59",0.55264564404062
"4, 18 => 59, 81, 69",0.7128576352981731
"59, 18 => 4, 81, 69",0.5662650602409639
"4, 69 => 81, 59, 18",0.5516137636703121
"59, 69 => 4, 81, 18",0.3845295648940127
"4, 59 => 81, 69, 18",0.5654908394859175
"81, 69, 18 => 4, 59",0.6558832857595941
"4, 81, 18 => 59, 69",0.8352180936995154
"81, 59, 18 => 4, 69",0.6636713735558408
"4, 81, 69 => 59, 18",0.6497015394282124
"59, 81, 69 => 4, 18",0.4671334989835103
"4, 81, 59 => 69, 18",0.6542233470420754
"4, 69, 18 => 81, 59",0.8128930817610064
"59, 69, 18 => 4, 81",0.6554675118858955
"4, 59, 18 => 81, 69",0.8321931589537224
"4, 69, 59 => 81, 18",0.6410415375077496
"4, 81, 69, 18 => 59",0.9211581291759466
"59, 81, 69, 18 => 4",0.7541940189642597
"4, 81, 59, 18 => 69",0.9357466063348416
"4, 81, 69, 59 => 18",0.7343750000000001
"4, 69, 59, 18 => 81",0.8956258120398441
"51 => 79, 59, 62, 63",0.3783231083844581
"62 => 51, 59, 79, 63",0.317027574388534
"63 => 51, 59, 62, 79",0.32219759341355286
"51, 62 => 79, 59, 63",0.5423773987206824
"51, 79 => 59, 62, 63",0.49987718005404075
"51, 63 => 79, 59, 62",0.6313993174061434
"51, 59 => 79, 62, 63",0.4859121298949379
"79, 62 => 51, 59, 63",0.43169282986847685
"62, 63 => 51, 59, 79",0.5338405036726128
"59, 62 => 51, 79, 63",0.4372582724538032
"79, 63 => 51, 59, 62",0.4583333333333333
"79, 59 => 51, 62, 63",0.36345776031434185
"59, 63 => 51, 62, 79",0.487075155576831
"51, 62, 79 => 59, 63",0.658150064683053
"51, 62, 63 => 79, 59",0.8021284982262514
"51, 59, 62 => 79, 63",0.6209948123283492
"51, 79, 63 => 59, 62",0.7607476635514018
"51, 59, 79 => 62, 63",0.587132140796307
"51, 59, 63 => 79, 62",0.7402691887959257
"79, 62, 63 => 51, 59",0.6562399226056111
"79, 59, 62 => 51, 63",0.526247737264029
"59, 62, 63 => 51, 79",0.6626506024096386
"79, 59, 63 => 51, 62",0.5901972157772621
"51, 62, 79, 63 => 59",0.9287996348699225
"51, 59, 62, 79 => 63",0.7231698649609098
"51, 59, 62, 63 => 79",0.8902012248468941
"51, 59, 79, 63 => 62",0.849686847599165
"79, 59, 62, 63 => 51",0.7584793142005218
"62 => 81, 69, 76, 79",0.4042685776600716
"69 => 81, 76, 62, 79",0.34366309098132697
"76 => 81, 69, 62, 79",0.38760268857356234
"81, 62 => 79, 69, 76",0.5126432240221257
"81, 79 => 76, 69, 62",0.38438749814842244
"81, 69 => 79, 76, 62",0.450286309213951
"81, 76 => 79, 69, 62",0.49846331156358054
"79, 62 => 81, 69, 76",0.5504879083580823
"69, 62 => 81, 76, 79",0.5467762326169405
"76, 62 => 81, 69, 79",0.6541467103604739
"79, 69 => 81, 76, 62",0.4735401459854015
"79, 76 => 81, 69, 62",0.5440251572327044
"76, 69 => 81, 62, 79",0.5828840970350404
"81, 62, 79 => 76, 69",0.6456830057228166
"81, 69, 62 => 79, 76",0.6556341586659928
"81, 76, 62 => 79, 69",0.7545798197150334
"81, 69, 79 => 76, 62",0.5755156353958749
"81, 76, 79 => 69, 62",0.6432821021318791
"81, 69, 76 => 79, 62",0.6918155158624367
"79, 69, 62 => 81, 76",0.6749024707412223
"79, 76, 62 => 81, 69",0.7911585365853658
"76, 69, 62 => 81, 79",0.7755528989838613
"79, 69, 76 => 81, 62",0.7094040459267359
"81, 69, 62, 79 => 76",0.7769461077844312
"81, 76, 62, 79 => 69",0.8850613915416098
"81, 69, 62, 76 => 79",0.8811544991511036
"81, 69, 76, 79 => 62",0.8155248271527341
"79, 69, 62, 76 => 81",0.89948006932409
"66 => 4, 81, 69, 59",0.41131257390618836
"4 => 66, 81, 69, 59",0.42819039803036524
"81, 69 => 66, 59, 4",0.362137775464168
"66, 81 => 4, 69, 59",0.524108488196886
"4, 81 => 66, 69, 59",0.5413748378728924
"81, 59 => 66, 69, 4",0.3543895398200034
"66, 69 => 4, 81, 59",0.5363659727576459
"4, 69 => 66, 81, 59",0.5566817818084823
"59, 69 => 66, 81, 4",0.3880624767571588
"66, 4 => 59, 81, 69",0.7118008185538881
"66, 59 => 4, 81, 69",0.5486330178759201
"4, 59 => 66, 81, 69",0.5706863549357397
"66, 81, 69 => 4, 59",0.645330859616574
"4, 81, 69 => 66, 59",0.6556707508639649
"59, 81, 69 => 66, 4",0.4714253444770725
"66, 81, 4 => 59, 69",0.8354683746997598
"66, 81, 59 => 4, 69",0.6513732833957553
"4, 81, 59 => 66, 69",0.6602341031319203
"66, 69, 4 => 81, 59",0.8002300613496932
"66, 69, 59 => 4, 81",0.631276467029643
"4, 69, 59 => 66, 81",0.6469311841289522
"66, 59, 4 => 81, 69",0.8190737833594975
"66, 81, 69, 4 => 59",0.9189784236019375
"66, 81, 69, 59 => 4",0.7408590699325523
"4, 81, 69, 59 => 66",0.7411221590909091
"66, 81, 59, 4 => 69",0.9350358422939069
"66, 69, 59, 4 => 81",0.880590717299578
"62 => 81, 60, 48, 63",0.32637482473905594
"63 => 81, 60, 62, 48",0.33169727675744143
"81, 62 => 60, 48, 63",0.4138680363492691
"81, 48 => 60, 62, 63",0.3820900966624111
"81, 63 => 60, 62, 48",0.41941941941941946
"81, 60 => 62, 48, 63",0.313294451921639
"62, 48 => 81, 60, 63",0.48461716400647703
"62, 63 => 81, 60, 48",0.5495802728226653
"60, 62 => 81, 48, 63",0.4563275974733174
"48, 63 => 81, 60, 62",0.545288912024987
"60, 48 => 81, 62, 63",0.4168324711500199
"60, 63 => 81, 62, 48",0.4813878676470589
"81, 62, 48 => 60, 63",0.5869991594284113
"81, 62, 63 => 60, 48",0.6389143031412017
"81, 60, 62 => 48, 63",0.5395312902395055
"81, 48, 63 => 60, 62",0.6514303482587065
"81, 60, 48 => 62, 63",0.5230961298377029
"81, 60, 63 => 62, 48",0.5675968572202655
"62, 48, 63 => 81, 60",0.7384561156150864
"60, 62, 48 => 81, 63",0.6295072115384617
"60, 62, 63 => 81, 48",0.703492276695769
"60, 48, 63 => 81, 62",0.7068151147098516
"81, 62, 48, 63 => 60",0.8403529883674289
"81, 60, 62, 48 => 63",0.7251644167532019
"81, 60, 62, 63 => 48",0.7905660377358491
"81, 60, 48, 63 => 62",0.8098183223811365
"60, 62, 48, 63 => 81",0.9014629948364888
"79, 59 => 60, 69, 74",0.4016788712270048
"59, 69 => 79, 60, 74",0.41818519895872075
"60, 59 => 79, 69, 74",0.41609620721554114
"59, 74 => 60, 79, 69",0.5524441169245885
"79, 69 => 60, 59, 74",0.4104014598540146
"79, 60 => 59, 74, 69",0.3699621648297417
"79, 74 => 60, 59, 69",0.4790202342917998
"60, 69 => 79, 59, 74",0.42250610557956036
"69, 74 => 60, 79, 59",0.5343311950582086
"60, 74 => 79, 59, 69",0.46824901103476996
"79, 59, 69 => 60, 74",0.5148809523809523
"60, 79, 59 => 69, 74",0.5116014558689718
"79, 59, 74 => 60, 69",0.7006230529595016
"60, 59, 69 => 79, 74",0.5330647072766058
"59, 74, 69 => 79, 60",0.7092399873856828
"60, 59, 74 => 79, 69",0.7137416693113298
"60, 79, 69 => 59, 74",0.5300494932830545
"79, 69, 74 => 60, 59",0.6932799013563502
"79, 60, 74 => 59, 69",0.6570260005842828
"60, 69, 74 => 79, 59",0.702373516552155
"60, 79, 59, 69 => 74",0.6252432582707812
"79, 59, 74, 69 => 60",0.8461249059443191
"60, 79, 59, 74 => 69",0.8564356435643564
"60, 59, 74, 69 => 79",0.8636712749615976
"60, 79, 69, 74 => 59",0.8613558023745691
"62 => 66, 69, 59, 55",0.32949057485589656
"55 => 66, 69, 62, 59",0.4291801948051948
"66 => 59, 69, 62, 55",0.41683090264091444
"62, 55 => 66, 69, 59",0.6153622345068374
"69, 62 => 66, 59, 55",0.44563843236409606
"66, 62 => 59, 69, 55",0.5845771144278608
"59, 62 => 66, 69, 55",0.4544477868500215
"69, 55 => 66, 59, 62",0.556139889560873
"66, 55 => 59, 69, 62",0.7318339100346021
"59, 55 => 66, 69, 62",0.5484958506224067
"66, 69 => 59, 62, 55",0.543562066306862
"59, 69 => 66, 62, 55",0.39326887318705844
"66, 59 => 69, 62, 55",0.555993690851735
"69, 62, 55 => 66, 59",0.6948094612352169
"66, 62, 55 => 59, 69",0.8618581907090465
"59, 62, 55 => 66, 69",0.7014925373134329
"66, 69, 62 => 59, 55",0.6763671250399744
"59, 69, 62 => 66, 55",0.5328798185941043
"66, 59, 62 => 69, 55",0.6918547595682042
"66, 69, 55 => 59, 62",0.815343099460293
"59, 69, 55 => 66, 62",0.6395524644693076
"66, 59, 55 => 69, 62",0.8277886497064579
"66, 69, 59 => 62, 55",0.6397459165154264
"66, 69, 62, 55 => 59",0.9260070052539404
"59, 69, 62, 55 => 66",0.7660268018833757
"66, 59, 62, 55 => 69",0.9467323187108326
"66, 69, 62, 59 => 55",0.7577929057685417
"66, 69, 59, 55 => 62",0.8924050632911393
"62 => 79, 69, 76, 47",0.3254400997040037
"47 => 79, 69, 62, 76",0.3093898104265403
"76 => 79, 69, 62, 47",0.3120238984316654
"79, 62 => 76, 69, 47",0.44314806957997455
"62, 47 => 79, 69, 76",0.5780298837852795
"69, 62 => 79, 76, 47",0.44016013485040034
"76, 62 => 79, 69, 47",0.5265944038316108
"79, 47 => 76, 69, 62",0.47262443438914026
"79, 69 => 76, 62, 47",0.38120437956204384
"79, 76 => 69, 62, 47",0.43794549266247385
"69, 47 => 79, 76, 62",0.49164509296305015
"76, 47 => 79, 69, 62",0.5682807399347117
"76, 69 => 79, 62, 47",0.4692273135669362
"79, 62, 47 => 76, 69",0.7066982408660352
"79, 69, 62 => 76, 47",0.5433029908972692
"79, 76, 62 => 69, 47",0.6368902439024391
"69, 62, 47 => 79, 76",0.683126226291694
"76, 62, 47 => 79, 69",0.7909882620219614
"76, 69, 62 => 79, 47",0.6243275552898984
"79, 69, 47 => 76, 62",0.6178645371191955
"79, 76, 47 => 69, 62",0.7086160108548168
"79, 69, 76 => 62, 47",0.571077091306725
"76, 69, 47 => 79, 62",0.7107859816264036
"79, 69, 62, 47 => 76",0.8013041810510165
"79, 76, 62, 47 => 69",0.9134236991692174
"79, 69, 62, 76 => 47",0.7240901213171577
"76, 69, 62, 47 => 79",0.8862961391599491
"79, 69, 76, 47 => 62",0.8339321357285429
"62 => 60, 79, 69, 48",0.396167627356286
"69 => 79, 60, 62, 48",0.3367765858826645
"48 => 60, 79, 69, 62",0.3101597755823881
"79, 62 => 60, 69, 48",0.5394569367840475
"69, 62 => 79, 60, 48",0.5358196375895491
"62, 48 => 60, 79, 69",0.5882489012260005
"60, 62 => 79, 69, 48",0.5539098235678501
"79, 69 => 60, 62, 48",0.464051094890511
"79, 48 => 60, 69, 62",0.49551831644583005
"79, 60 => 69, 62, 48",0.4183253824642211
"69, 48 => 79, 60, 62",0.5181336593317033
"60, 69 => 79, 62, 48",0.4777381176028555
"60, 48 => 79, 69, 62",0.5059689614007162
"79, 69, 62 => 60, 48",0.6613784135240572
"79, 62, 48 => 60, 69",0.7320092112838226
"79, 60, 62 => 69, 48",0.6803103263777421
"69, 62, 48 => 79, 60",0.7069780372532666
"60, 69, 62 => 79, 48",0.6819522660230625
"60, 62, 48 => 79, 69",0.7641225961538461
"79, 69, 48 => 60, 62",0.6569361921983983
"60, 79, 69 => 62, 48",0.5993400895592741
"79, 60, 48 => 69, 62",0.6505500127909951
"60, 69, 48 => 79, 62",0.6848909237813089
"79, 69, 62, 48 => 60",0.8392739273927392
"60, 79, 69, 62 => 48",0.8014497321147179
"79, 60, 62, 48 => 69",0.8891608391608391
"60, 69, 62, 48 => 79",0.8784110535405871
"60, 79, 69, 48 => 62",0.8093570973901973
"55 => 60, 79, 59, 48",0.4330357142857143
"59, 55 => 79, 60, 48",0.5534232365145229
"79, 59 => 48, 60, 55",0.38113948919449897
"59, 48 => 79, 60, 55",0.44356682602369574
"60, 59 => 48, 79, 55",0.3948196114708603
"79, 55 => 60, 59, 48",0.5758229897463573
